STATIONS_ID;MESS_DATUM;QN_3;  FX;  FM;QN_4; RSK;RSKF; SDK;SHK_TAG;  NM; VPM;  PM; TMK; UPM; TXK; TNK; TGK;eor
         44;20200512;-999;-999;-999;    3;   1.0;   4;    4.800;-999;  -999;   7.1;    -999;    6.5;   73.83;   11.1;    1.9;   -0.9;eor
         44;20200513;-999;-999;-999;    3;   0.0;   0;    4.350;-999;  -999;   7.3;    -999;    7.3;   72.71;   10.9;    2.7;   -0.2;eor
         44;20200514;-999;-999;-999;    3;   0.0;   0;    6.900;-999;  -999;   6.1;    -999;    7.3;   62.92;   14.0;    0.8;   -2.8;eor
         44;20200515;-999;-999;-999;    3;   0.0;   0;    6.233;-999;  -999;   6.8;    -999;    7.9;   66.13;   14.1;   -0.7;   -3.5;eor
         44;20200516;-999;-999;-999;    3;   0.0;   0;    5.067;-999;  -999;   8.3;    -999;   11.0;   65.75;   17.7;    4.3;    0.9;eor
         44;20200517;-999;-999;-999;    3;   0.0;   0;    7.850;-999;  -999;   8.6;    -999;   12.3;   63.71;   18.3;    4.9;    2.4;eor
         44;20200518;-999;-999;-999;    3;   0.0;   0;    6.283;-999;  -999;  10.3;    -999;   15.2;   61.25;   22.4;    7.1;    4.1;eor
         44;20200519;-999;-999;-999;    3;   0.0;   0;    1.567;-999;  -999;  12.1;    -999;   14.9;   72.25;   21.0;   10.8;    9.6;eor
         44;20200520;-999;-999;-999;    3;   0.5;   4;    2.033;-999;  -999;  12.6;    -999;   14.6;   76.96;   18.8;    9.3;    5.4;eor
         44;20200521;-999;-999;-999;    3;   0.0;   0;   14.067;-999;  -999;  11.5;    -999;   17.5;   61.75;   25.3;    7.5;    4.1;eor
         44;20200522;-999;-999;-999;    3;   3.7;   4;    1.850;-999;  -999;  14.7;    -999;   16.9;   75.67;   21.1;   12.8;   10.0;eor
         44;20200523;-999;-999;-999;    3;   1.5;   4;    6.483;-999;  -999;   9.5;    -999;   14.4;   58.71;   19.4;   10.1;    7.8;eor
         44;20200524;-999;-999;-999;    3;   4.7;   4;    3.733;-999;  -999;  11.9;    -999;   12.6;   81.42;   16.4;    9.8;    9.0;eor
         44;20200525;-999;-999;-999;    3;   0.0;   0;    8.350;-999;  -999;  11.0;    -999;   13.1;   73.08;   17.4;    9.3;    8.3;eor
         44;20200526;-999;-999;-999;    3;   0.0;   0;    8.533;-999;  -999;  10.4;    -999;   14.0;   68.21;   21.7;    8.4;    6.0;eor
         44;20200527;-999;-999;-999;    3;   0.0;   0;    9.533;-999;  -999;  11.1;    -999;   14.7;   68.46;   22.2;    7.0;    4.4;eor
         44;20200528;-999;-999;-999;    3;   0.0;   0;   15.100;-999;  -999;   9.1;    -999;   12.7;   65.29;   19.0;    6.7;    3.8;eor
         44;20200529;-999;-999;-999;    3;   0.0;   0;   14.883;-999;  -999;   9.2;    -999;   14.3;   61.54;   22.4;    5.6;    2.2;eor
         44;20200530;-999;-999;-999;    3;   0.0;   0;   10.750;-999;  -999;   9.0;    -999;   16.1;   53.00;   23.1;    7.4;    3.3;eor
         44;20200531;-999;-999;-999;    3;   0.0;   0;   12.533;-999;  -999;   9.1;    -999;   16.3;   51.00;   22.6;    8.7;    4.7;eor
         44;20200601;-999;-999;-999;    3;   0.0;   0;   13.933;-999;  -999;   9.6;    -999;   18.0;   47.92;   25.4;    8.7;    3.3;eor
         44;20200602;-999;-999;-999;    3;   0.0;   0;   13.750;-999;  -999;  11.1;    -999;   19.7;   50.79;   26.9;   11.2;    6.0;eor
         44;20200603;-999;-999;-999;    3;   1.0;   4;    9.117;-999;  -999;  12.5;    -999;   20.4;   55.29;   28.0;   13.9;    9.7;eor
         44;20200604;-999;-999;-999;    3;   8.8;   4;    0.783;-999;  -999;  14.0;    -999;   12.9;   93.67;   15.9;    9.8;    9.3;eor
         44;20200605;-999;-999;-999;    3;   2.5;   4;    5.900;-999;  -999;  10.4;    -999;   10.4;   82.83;   15.0;    7.3;    5.9;eor
         44;20200606;-999;-999;-999;    3;   0.8;   4;    8.500;-999;  -999;   9.1;    -999;   11.8;   66.71;   16.2;    6.5;    4.7;eor
         44;20200607;-999;-999;-999;    3;   2.6;   4;    5.917;-999;  -999;  10.5;    -999;   12.5;   72.21;   16.8;    8.8;    4.1;eor
         44;20200608;-999;-999;-999;    3;   5.4;   4;    2.383;-999;  -999;  12.5;    -999;   13.4;   81.75;   17.9;    8.2;    5.2;eor
         44;20200609;-999;-999;-999;    3;   0.2;   4;    1.650;-999;  -999;  11.1;    -999;   12.7;   75.96;   17.9;    9.9;    8.4;eor
         44;20200610;-999;-999;-999;    3;   0.6;   4;    4.133;-999;  -999;  13.1;    -999;   15.0;   76.42;   20.1;   10.5;    9.9;eor
         44;20200611;-999;-999;-999;    3;   2.0;   4;    0.000;-999;  -999;  15.8;    -999;   15.1;   92.00;   16.7;   13.2;   12.8;eor
         44;20200612;-999;-999;-999;    3;   0.0;   4;    7.767;-999;  -999;  17.7;    -999;   19.3;   80.21;   24.7;   15.3;   14.5;eor
         44;20200613;-999;-999;-999;    3;  -999;-999;    6.717;-999;  -999;  20.3;    -999;   21.7;   79.25;   29.4;   15.8;   15.0;eor
         44;20200614;-999;-999;-999;    3;  11.5;   4;    0.367;-999;  -999;  -999;    -999;   18.5;-999;   21.3;   15.7;   15.8;eor
         44;20200615;-999;-999;-999;    3;   0.1;   4;    0.033;-999;  -999;  17.9;    -999;   16.9;   92.71;   19.3;   15.1;   13.4;eor
         44;20200616;-999;-999;-999;    3;   0.0;   0;    5.950;-999;  -999;  18.0;    -999;   19.3;   81.58;   24.7;   15.0;   13.3;eor
         44;20200617;-999;-999;-999;    3;   0.0;   0;   11.783;-999;  -999;  16.9;    -999;   20.2;   73.33;   26.9;   14.2;   13.3;eor
         44;20200618;-999;-999;-999;    3;   2.6;   4;    0.000;-999;  -999;  17.8;    -999;   17.2;   90.83;   19.4;   15.7;   14.2;eor
         44;20200619;-999;-999;-999;    3;   6.7;   4;    8.750;-999;  -999;  16.7;    -999;   18.2;   81.88;   24.7;   14.1;   13.3;eor
         44;20200620;-999;-999;-999;    3;   0.0;   0;    7.767;-999;  -999;  15.3;    -999;   16.8;   81.08;   22.9;   10.4;    8.2;eor
         44;20200621;-999;-999;-999;    3;   0.0;   0;   11.867;-999;  -999;  14.7;    -999;   18.4;   72.04;   25.3;    9.0;    6.5;eor
         44;20200622;-999;-999;-999;    3;   0.0;   0;   10.950;-999;  -999;  14.4;    -999;   18.1;   71.92;   24.2;   11.2;    8.1;eor
         44;20200623;-999;-999;-999;    3;   0.0;   0;   15.517;-999;  -999;  13.7;    -999;   18.7;   67.33;   26.3;    9.4;    6.7;eor
         44;20200624;-999;-999;-999;    3;   0.0;   0;   15.467;-999;  -999;  13.2;    -999;   20.8;   57.46;   27.3;   12.1;    8.7;eor
         44;20200625;-999;-999;-999;    3;   0.0;   0;   11.917;-999;  -999;  17.3;    -999;   22.5;   65.25;   28.4;   15.3;   11.5;eor
         44;20200626;-999;-999;-999;    3;   0.0;   0;   14.983;-999;  -999;  16.3;    -999;   22.7;   61.54;   29.4;   14.9;   10.7;eor
         44;20200627;-999;-999;-999;    3;   3.1;   4;    6.350;-999;  -999;  19.8;    -999;   20.8;   81.29;   28.2;   14.5;   12.2;eor
         44;20200628;-999;-999;-999;    3;   0.0;   4;    4.117;-999;  -999;  15.0;    -999;   17.7;   74.96;   21.9;   10.4;    7.5;eor
         44;20200629;-999;-999;-999;    3;   0.0;   0;    8.850;-999;  -999;  11.1;    -999;   16.5;   60.83;   21.3;   10.2;    7.0;eor
         44;20200630;-999;-999;-999;    3;   4.2;   4;    0.233;-999;  -999;  13.2;    -999;   15.2;   76.46;   18.4;   13.5;   12.9;eor
         44;20200701;-999;-999;-999;    3;   3.3;   4;    1.767;-999;  -999;  16.8;    -999;   16.5;   89.33;   20.7;   12.3;    9.5;eor
         44;20200702;-999;-999;-999;    3;   2.2;   4;    2.483;-999;  -999;  15.6;    -999;   16.0;   85.92;   22.4;   12.0;    9.3;eor
         44;20200703;-999;-999;-999;    3;   0.6;   4;    4.200;-999;  -999;  14.8;    -999;   16.0;   82.42;   20.7;   10.3;    7.9;eor
         44;20200704;-999;-999;-999;    3;   1.5;   4;    0.000;-999;  -999;  16.3;    -999;   16.7;   85.00;   19.6;   14.0;   13.1;eor
         44;20200705;-999;-999;-999;    3;   3.8;   4;    2.500;-999;  -999;  17.2;    -999;   18.4;   81.88;   22.5;   13.1;   10.3;eor
         44;20200706;-999;-999;-999;    3;   4.4;   4;    7.783;-999;  -999;  12.8;    -999;   14.3;   79.04;   17.7;   10.6;    9.3;eor
         44;20200707;-999;-999;-999;    3;   0.5;   4;    4.750;-999;  -999;  11.8;    -999;   13.4;   76.38;   18.4;    9.0;    7.3;eor
         44;20200708;-999;-999;-999;    3;   3.5;   4;    0.183;-999;  -999;  -999;    -999;   13.7;-999;   16.1;   11.0;   10.6;eor
         44;20200709;-999;-999;-999;    3;  26.8;   4;    0.000;-999;  -999;  15.4;    -999;   13.7;   98.29;   15.3;   12.2;   12.3;eor
         44;20200710;-999;-999;-999;    3;   3.3;   4;    2.267;-999;  -999;  14.3;    -999;   13.5;   91.75;   16.3;    8.7;    6.8;eor
         44;20200711;-999;-999;-999;    3;   0.3;   4;    6.900;-999;  -999;  12.2;    -999;   13.4;   80.58;   18.5;    8.2;    5.9;eor
         44;20200712;-999;-999;-999;    3;   0.0;   4;   10.533;-999;  -999;  12.2;    -999;   14.5;   76.67;   21.8;    7.6;    5.5;eor
         44;20200713;-999;-999;-999;    3;   0.0;   0;   12.317;-999;  -999;  13.2;    -999;   16.2;   74.33;   23.7;    7.3;    5.2;eor
         44;20200714;-999;-999;-999;    3;   6.9;   4;    0.000;-999;  -999;  14.9;    -999;   14.2;   91.88;   17.8;    9.5;    7.8;eor
         44;20200715;-999;-999;-999;    3;   0.0;   0;    5.100;-999;  -999;  14.2;    -999;   15.3;   83.21;   20.1;   10.2;    8.1;eor
         44;20200716;-999;-999;-999;    3;   0.0;   4;    2.333;-999;  -999;  13.9;    -999;   15.3;   81.33;   20.7;    9.4;    7.4;eor
         44;20200717;-999;-999;-999;    3;   0.0;   0;    8.200;-999;  -999;  14.8;    -999;   16.9;   78.00;   24.0;    8.6;    6.2;eor
         44;20200718;-999;-999;-999;    3;   0.1;   4;    8.717;-999;  -999;  16.6;    -999;   18.5;   79.54;   25.7;   10.6;    8.5;eor
         44;20200719;-999;-999;-999;    3;   0.6;   4;    5.083;-999;  -999;  17.2;    -999;   19.9;   75.92;   25.5;   14.6;   12.4;eor
         44;20200720;-999;-999;-999;    3;   0.0;   0;    6.100;-999;  -999;  14.1;    -999;   16.5;   76.29;   21.2;    8.1;    5.5;eor
         44;20200721;-999;-999;-999;    3;   0.0;   0;    6.800;-999;  -999;  11.8;    -999;   14.4;   74.29;   21.0;    6.6;    4.5;eor
         44;20200722;-999;-999;-999;    3;   0.0;   0;    5.400;-999;  -999;  11.9;    -999;   14.7;   73.50;   21.3;    8.4;    5.5;eor
         44;20200723;-999;-999;-999;    3;   0.0;   0;    5.250;-999;  -999;  13.6;    -999;   17.0;   72.88;   24.0;   10.7;    9.3;eor
         44;20200724;-999;-999;-999;    3;   0.6;   4;    1.750;-999;  -999;  16.5;    -999;   17.8;   81.13;   22.3;   13.7;   11.3;eor
         44;20200725;-999;-999;-999;    3;  10.3;   4;    2.517;-999;  -999;  17.9;    -999;   17.8;   87.88;   22.0;   13.5;   11.2;eor
         44;20200726;-999;-999;-999;    3;   0.0;   4;    8.417;-999;  -999;  16.5;    -999;   18.4;   79.46;   23.1;   11.8;    9.9;eor
         44;20200727;-999;-999;-999;    3;   0.5;   4;    1.467;-999;  -999;  15.7;    -999;   16.9;   81.92;   21.1;   10.0;    8.3;eor
         44;20200728;-999;-999;-999;    3;   1.6;   4;    6.250;-999;  -999;  14.3;    -999;   17.8;   70.71;   21.3;   13.4;   11.5;eor
         44;20200729;-999;-999;-999;    3;   0.0;   4;    3.300;-999;  -999;  12.2;    -999;   15.4;   70.21;   19.2;    9.1;    6.5;eor
         44;20200730;-999;-999;-999;    3;   0.0;   0;   13.300;-999;  -999;  12.4;    -999;   15.7;   71.79;   23.6;    6.6;    4.0;eor
         44;20200731;-999;-999;-999;    3;   0.0;   0;   14.400;-999;  -999;  15.8;    -999;   20.1;   70.00;   28.4;   10.0;    8.6;eor
         44;20200801;-999;-999;-999;    3;   0.0;   0;    2.500;-999;  -999;  19.5;    -999;   21.4;   76.46;   27.3;   14.3;   12.2;eor
         44;20200802;-999;-999;-999;    3;   0.0;   0;    9.033;-999;  -999;  15.7;    -999;   17.6;   78.58;   24.6;    9.1;    6.6;eor
         44;20200803;-999;-999;-999;    3;   0.0;   0;    7.100;-999;  -999;  13.0;    -999;   14.3;   81.04;   22.2;    7.3;    5.2;eor
         44;20200804;-999;-999;-999;    3;   0.0;   0;    8.883;-999;  -999;  13.1;    -999;   15.2;   78.00;   22.0;    8.4;    6.0;eor
         44;20200805;-999;-999;-999;    3;   0.0;   0;   13.133;-999;  -999;  13.5;    -999;   19.9;   61.63;   28.5;   12.5;    9.3;eor
         44;20200806;-999;-999;-999;    3;   0.0;   0;   14.033;-999;  -999;  14.8;    -999;   22.1;   61.17;   32.2;   11.8;    9.5;eor
         44;20200807;-999;-999;-999;    3;   0.0;   0;   14.017;-999;  -999;  15.5;    -999;   23.2;   61.88;   33.7;   12.5;   10.2;eor
         44;20200808;-999;-999;-999;    3;   0.0;   0;   13.350;-999;  -999;  19.1;    -999;   25.1;   63.96;   35.0;   15.3;   13.1;eor
         44;20200809;-999;-999;-999;    3;   0.0;   0;    5.717;-999;  -999;  19.3;    -999;   24.2;   66.42;   31.3;   18.0;   15.9;eor
         44;20200810;-999;-999;-999;    3;   0.0;   0;   13.400;-999;  -999;  18.7;    -999;   24.7;   63.75;   33.5;   16.2;   14.0;eor
         44;20200811;-999;-999;-999;    3;   0.0;   0;   11.367;-999;  -999;  19.1;    -999;   25.1;   61.46;   31.8;   18.2;   15.7;eor
         44;20200812;-999;-999;-999;    3;   0.0;   0;   10.817;-999;  -999;  17.9;    -999;   25.6;   56.75;   32.9;   19.1;   16.6;eor
         44;20200813;-999;-999;-999;    3;   0.0;   0;    9.700;-999;  -999;  17.8;    -999;   25.0;   56.42;   32.0;   17.3;   14.4;eor
         44;20200814;-999;-999;-999;    3;   3.8;   4;    1.417;-999;  -999;  22.2;    -999;   22.1;   83.96;   29.1;   19.0;   18.2;eor
         44;20200815;-999;-999;-999;    3;   0.0;   4;    5.200;-999;  -999;  22.2;    -999;   22.2;   84.00;   29.2;   17.9;   16.6;eor
         44;20200816;-999;-999;-999;    3;   5.8;   4;    9.433;-999;  -999;  21.1;    -999;   22.9;   77.54;   30.2;   17.4;   16.0;eor
         44;20200817;-999;-999;-999;    3;   8.0;   4;    1.683;-999;  -999;  21.3;    -999;   19.9;   92.17;   25.1;   15.4;   13.7;eor
         44;20200818;-999;-999;-999;    3;   0.0;   0;    9.683;-999;  -999;  17.3;    -999;   19.0;   80.38;   25.8;   13.4;   11.7;eor
         44;20200819;-999;-999;-999;    3;   0.0;   0;   11.450;-999;  -999;  16.7;    -999;   19.8;   74.54;   27.2;   12.3;   10.4;eor
         44;20200820;-999;-999;-999;    3;   2.0;   4;    3.150;-999;  -999;  20.7;    -999;   22.6;   75.58;   28.6;   18.1;   17.1;eor
         44;20200821;-999;-999;-999;    3;   1.7;   4;    3.033;-999;  -999;  22.6;    -999;   22.8;   82.38;   29.5;   16.9;   15.2;eor
         44;20200822;-999;-999;-999;    3;   6.4;   4;    4.483;-999;  -999;  17.3;    -999;   19.1;   80.29;   25.5;   15.8;   14.5;eor
         44;20200823;-999;-999;-999;    3;   4.4;   4;    4.183;-999;  -999;  15.7;    -999;   16.5;   83.83;   21.1;   13.0;   11.2;eor
         44;20200824;-999;-999;-999;    3;   1.4;   4;    1.500;-999;  -999;  15.4;    -999;   15.3;   88.17;   19.3;   12.4;   10.4;eor
         44;20200825;-999;-999;-999;    3;   7.1;   4;    4.000;-999;  -999;  15.3;    -999;   15.1;   89.25;   19.7;    9.1;    7.1;eor
         44;20200826;-999;-999;-999;    3;   7.9;   4;    0.050;-999;  -999;  16.6;    -999;   16.0;   91.25;   18.2;   14.4;   13.2;eor
         44;20200827;-999;-999;-999;    3;   0.3;   4;    5.333;-999;  -999;  14.3;    -999;   15.4;   82.67;   19.2;   12.3;   11.2;eor
         44;20200828;-999;-999;-999;    3;   2.6;   4;    4.700;-999;  -999;  14.9;    -999;   16.2;   81.04;   21.5;   11.7;    9.5;eor
         44;20200829;-999;-999;-999;    3;   0.0;   4;    6.083;-999;  -999;  14.0;    -999;   15.2;   82.75;   21.0;   10.2;    7.9;eor
         44;20200830;-999;-999;-999;    3;   0.0;   0;    9.200;-999;  -999;  13.8;    -999;   15.5;   80.21;   23.8;    7.9;    6.1;eor
         44;20200831;-999;-999;-999;    3;   0.0;   0;    5.417;-999;  -999;  13.0;    -999;   15.6;   74.54;   20.8;   11.6;    9.3;eor
         44;20200901;-999;-999;-999;    3;   0.0;   0;   10.433;-999;  -999;  11.8;    -999;   14.5;   74.83;   21.7;    7.3;    5.1;eor
         44;20200902;-999;-999;-999;    3;   0.0;   0;    8.533;-999;  -999;  12.0;    -999;   13.5;   80.00;   22.3;    5.6;    3.4;eor
         44;20200903;-999;-999;-999;    3;  19.9;   4;    0.000;-999;  -999;  14.4;    -999;   13.1;   94.50;   16.4;    7.9;    6.1;eor
         44;20200904;-999;-999;-999;    1;   0.5;   4;    3.817;-999;  -999;  16.4;    -999;   17.1;   84.63;   22.4;   14.1;   13.1;eor
         44;20200905;-999;-999;-999;    1;   1.1;   4;    2.767;-999;  -999;  13.5;    -999;   14.5;   82.21;   18.5;   11.0;    9.1;eor
         44;20200906;-999;-999;-999;    1;   0.3;   4;    4.733;-999;  -999;  12.8;    -999;   13.4;   83.13;   18.1;   10.2;    8.7;eor
         44;20200907;-999;-999;-999;    1;   0.0;   0;    4.000;-999;  -999;  13.4;    -999;   14.0;   84.96;   19.4;   10.3;    8.3;eor
         44;20200908;-999;-999;-999;    1;   0.0;   0;    0.250;-999;  -999;  16.4;    -999;   16.0;   89.25;   18.2;   12.6;   10.2;eor
         44;20200909;-999;-999;-999;    1;   2.4;   4;    0.017;-999;  -999;  18.1;    -999;   17.0;   92.58;   20.2;   11.6;    9.3;eor
         44;20200910;-999;-999;-999;    1;   0.0;   4;    4.133;-999;  -999;  12.6;    -999;   13.5;   82.63;   18.6;    9.0;    6.6;eor
         44;20200911;-999;-999;-999;    1;   0.0;   4;    5.550;-999;  -999;  12.7;    -999;   13.6;   83.54;   20.4;    8.7;    6.4;eor
         44;20200912;-999;-999;-999;    1;   0.3;   4;    3.867;-999;  -999;  13.1;    -999;   13.2;   86.96;   18.9;    7.5;    5.3;eor
         44;20200913;-999;-999;-999;    1;   0.0;   0;    8.167;-999;  -999;  14.6;    -999;   15.8;   82.83;   23.7;    9.7;    7.2;eor
         44;20200914;-999;-999;-999;    1;   0.0;   0;   11.300;-999;  -999;  16.3;    -999;   18.4;   80.04;   29.2;    9.1;    7.0;eor
         44;20200915;-999;-999;-999;    1;   0.0;   0;   10.800;-999;  -999;  18.3;    -999;   20.7;   78.42;   30.5;   13.2;   10.4;eor
         44;20200916;-999;-999;-999;    1;   0.0;   0;-999;-999;  -999;  16.1;    -999;   16.7;   85.21;   23.3;    8.9;    5.7;eor
         44;20200917;-999;-999;-999;    1;   0.0;   0;-999;-999;  -999;   9.7;    -999;   11.3;   75.42;   18.4;    5.1;    1.6;eor
         44;20200918;-999;-999;-999;    1;   0.0;   0;-999;-999;  -999;   9.0;    -999;   11.2;   71.38;   20.0;    3.0;   -0.1;eor
         44;20200919;-999;-999;-999;    1;   0.0;   0;-999;-999;  -999;   9.0;    -999;   12.8;   65.08;   22.9;    3.9;    1.0;eor
         44;20200920;-999;-999;-999;    1;   0.0;   0;-999;-999;  -999;  10.2;    -999;   12.4;   74.13;   22.9;    3.4;    0.0;eor
         44;20200921;-999;-999;-999;    1;   0.0;   0;-999;-999;  -999;  11.4;    -999;   13.5;   77.17;   25.1;    4.5;    1.3;eor
         44;20200922;-999;-999;-999;    1;   0.0;   0;-999;-999;  -999;  12.1;    -999;   14.4;   78.04;   25.0;    6.1;    3.6;eor
         44;20200923;-999;-999;-999;    1;   1.8;   4;-999;-999;  -999;  13.2;    -999;   15.7;   75.92;   24.2;    7.2;    4.4;eor
         44;20200924;-999;-999;-999;    1;   0.6;   4;-999;-999;  -999;  12.1;    -999;   14.7;   72.96;   19.6;    9.4;    7.9;eor
         44;20200925;-999;-999;-999;    1;   0.1;   4;-999;-999;  -999;  10.4;    -999;   11.5;   77.67;   16.0;    6.1;    2.9;eor
         44;20200926;-999;-999;-999;    1;   9.6;   4;-999;-999;  -999;  10.8;    -999;   10.2;   86.71;   15.5;    3.5;    1.2;eor
         44;20200927;-999;-999;-999;    1;   0.4;   4;-999;-999;  -999;  12.4;    -999;   11.8;   89.25;   15.2;    9.7;    9.5;eor
         44;20200928;-999;-999;-999;    1;   0.4;   4;    0.000;-999;  -999;  12.8;    -999;   11.9;   91.54;   13.8;   10.7;    8.8;eor
         44;20200929;-999;-999;-999;    1;   0.8;   4;    0.000;-999;  -999;  12.8;    -999;   11.5;   93.38;   14.5;    6.9;    4.5;eor
         44;20200930;-999;-999;-999;    1;   0.0;   0;    3.100;-999;  -999;  15.1;    -999;   14.8;   90.33;   18.9;   12.1;   11.3;eor
         44;20201001;-999;-999;-999;    1;   1.9;   4;    2.450;   0;  -999;  13.8;    -999;   14.2;   85.67;   18.3;    9.9;    7.3;eor
         44;20201002;-999;-999;-999;    1;   0.0;   4;    6.850;   0;  -999;  12.9;    -999;   13.1;   85.58;   17.9;    7.4;    4.5;eor
         44;20201003;-999;-999;-999;    1;   7.2;   4;    0.000;   0;  -999;  14.1;    -999;   14.0;   87.71;   17.4;    9.2;    7.9;eor
         44;20201004;-999;-999;-999;    1;   0.2;   4;    3.683;   0;  -999;  10.6;    -999;   11.5;   78.17;   15.4;    8.3;    6.9;eor
         44;20201005;-999;-999;-999;    1;   1.9;   4;    1.967;   0;  -999;  10.7;    -999;   11.6;   78.17;   14.9;    8.7;    6.4;eor
         44;20201006;-999;-999;-999;    1;   4.6;   4;    0.733;   0;  -999;  12.8;    -999;   12.1;   90.42;   15.2;    9.5;    7.6;eor
         44;20201007;-999;-999;-999;    1;   3.3;   4;    2.133;   0;  -999;  12.7;    -999;   11.9;   91.58;   15.7;   10.0;    8.5;eor
         44;20201008;-999;-999;-999;    1;  14.4;   4;    0.000;   0;  -999;  13.5;    -999;   12.0;   95.13;   15.0;    9.5;    8.4;eor
         44;20201009;-999;-999;-999;    1;   2.2;   4;    2.533;   0;  -999;  11.9;    -999;   11.4;   88.46;   14.0;    8.8;    7.3;eor
         44;20201010;-999;-999;-999;    1;   3.6;   4;    4.183;   0;  -999;   9.9;    -999;    8.4;   89.42;   12.1;    5.6;    4.0;eor
         44;20201011;-999;-999;-999;    1;   0.8;   4;    3.500;   0;  -999;   9.9;    -999;    7.8;   92.96;   11.6;    5.2;    3.7;eor
         44;20201012;-999;-999;-999;    1;   0.0;   4;    1.650;   0;  -999;  10.1;    -999;    8.4;   91.79;   14.6;    4.8;    1.6;eor
         44;20201013;-999;-999;-999;    1;   0.0;   0;    6.600;   0;  -999;   9.3;    -999;    7.9;   87.46;   13.8;    3.0;    0.3;eor
         44;20201014;-999;-999;-999;    1;   0.0;   0;    0.000;   0;  -999;   9.5;    -999;    8.8;   84.25;   10.6;    6.9;    4.9;eor
         44;20201015;-999;-999;-999;    1;   0.0;   0;    3.433;   0;  -999;   8.9;    -999;    8.9;   78.54;   12.8;    7.2;    5.9;eor
         44;20201016;-999;-999;-999;    1;   0.0;   0;    4.850;   0;  -999;   8.8;    -999;    8.1;   82.21;   11.8;    5.9;    3.9;eor
         44;20201017;-999;-999;-999;    1;   0.0;   0;    1.250;   0;  -999;   9.6;    -999;    7.8;   91.25;   12.9;    4.6;    2.2;eor
         44;20201018;-999;-999;-999;    1;   0.2;   4;    0.233;   0;  -999;  10.0;    -999;    8.4;   90.83;   11.1;    5.4;    3.5;eor
         44;20201019;-999;-999;-999;    1;   0.0;   0;    1.200;   0;  -999;  10.1;    -999;    8.7;   90.04;   12.2;    6.1;    2.9;eor
         44;20201020;-999;-999;-999;    1;   4.1;   4;    0.017;   0;  -999;  10.6;    -999;    9.5;   86.46;   13.2;    5.2;    2.6;eor
         44;20201021;-999;-999;-999;    1;   4.0;   4;    1.400;   0;  -999;  13.9;    -999;   14.7;   84.46;   19.3;   11.8;   11.3;eor
         44;20201022;-999;-999;-999;    1;   0.0;   0;    4.783;   0;  -999;  13.2;    -999;   14.7;   79.33;   18.3;   11.1;    7.3;eor
         44;20201023;-999;-999;-999;    1;   0.2;   4;    1.333;   0;  -999;  13.2;    -999;   12.2;   93.04;   14.6;    9.7;    5.7;eor
         44;20201024;-999;-999;-999;    1;   0.8;   4;    0.600;   0;  -999;  13.0;    -999;   12.8;   88.13;   14.4;   11.7;   10.0;eor
         44;20201025;-999;-999;-999;    1;   1.8;   4;    0.033;   0;  -999;  12.8;    -999;   13.2;   84.79;   15.1;    9.6;    7.4;eor
         44;20201026;-999;-999;-999;    1;   0.3;   4;    0.900;   0;  -999;  10.5;    -999;    9.9;   85.96;   12.4;    8.2;    5.5;eor
         44;20201027;-999;-999;-999;    1;   1.9;   4;    1.217;   0;  -999;   9.9;    -999;   10.3;   79.29;   12.6;    8.2;    6.5;eor
         44;20201028;-999;-999;-999;    1;   6.2;   4;    2.817;   0;  -999;  11.3;    -999;   10.4;   90.08;   13.6;    8.6;    7.5;eor
         44;20201029;-999;-999;-999;    1;   9.2;   4;    3.217;   0;  -999;  10.7;    -999;    9.7;   89.25;   12.1;    7.6;    6.5;eor
         44;20201030;-999;-999;-999;    1;   9.5;   4;    0.000;   0;  -999;  15.1;    -999;   13.4;   98.00;   14.1;   11.0;   10.7;eor
         44;20201031;-999;-999;-999;    1;   1.8;   4;    0.967;   0;  -999;  14.4;    -999;   13.3;   93.92;   15.0;   11.6;   10.8;eor
         44;20201101;-999;-999;-999;    1;   0.7;   4;    2.500;   0;  -999;  13.8;    -999;   13.5;   88.38;   17.3;   10.0;    8.6;eor
         44;20201102;-999;-999;-999;    1;   4.4;   4;    0.533;   0;  -999;  16.3;    -999;   16.5;   85.92;   19.6;   11.0;    8.9;eor
         44;20201103;-999;-999;-999;    1;   0.0;   0;    7.950;   0;  -999;   9.2;    -999;    9.8;   76.33;   12.2;    7.3;    5.1;eor
         44;20201104;-999;-999;-999;    1;   0.0;   0;    7.767;   0;  -999;   8.7;    -999;    7.3;   84.63;   11.7;    4.2;    1.3;eor
         44;20201105;-999;-999;-999;    1;   0.0;   0;    3.317;   0;  -999;   9.1;    -999;    7.4;   88.13;   10.7;    3.5;    1.6;eor
         44;20201106;-999;-999;-999;    1;   0.0;   0;    0.000;   0;  -999;  10.4;    -999;    8.8;   91.67;   11.4;    6.0;    3.7;eor
         44;20201107;-999;-999;-999;    1;   0.0;   0;    7.633;   0;  -999;   9.0;    -999;    7.0;   90.38;   12.5;    3.3;    0.8;eor
         44;20201108;-999;-999;-999;    1;   0.0;   0;    7.783;   0;  -999;   8.9;    -999;    6.7;   91.08;   12.5;    2.3;    0.0;eor
         44;20201109;-999;-999;-999;    1;   0.0;   0;    0.000;   0;  -999;   8.8;    -999;    5.5;   97.54;    6.9;    4.0;    1.7;eor
         44;20201110;-999;-999;-999;    1;   0.0;   4;    0.000;   0;  -999;   8.7;    -999;    5.0;   99.96;    5.7;    4.3;    4.6;eor
